Date,Close,High,Low,Open,Volume,Stock,Adj Close
2026-03-16,195.11000061035156,198.2899932861328,192.77000427246094,196.24000549316406,12631649.0,Wipro,
2026-03-17,191.32000732421875,195.11000061035156,188.25,195.0,21778468.0,Wipro,
2026-03-18,194.3000030517578,198.0,192.69000244140625,193.0,24529164.0,Wipro,
2026-03-19,188.41000366210938,192.7899932861328,187.67999267578125,191.97999572753906,13685195.0,Wipro,
2026-03-20,190.89999389648438,192.3000030517578,188.41000366210938,191.19000244140625,24395304.0,Wipro,
2026-03-23,187.5399932861328,190.6199951171875,187.0,189.41000366210938,12014988.0,Wipro,
2026-03-24,188.74000549316406,191.5,187.8000030517578,191.5,11843191.0,Wipro,
2026-03-25,189.0500030517578,190.6199951171875,187.89999389648438,189.0,13862888.0,Wipro,
2026-03-27,191.60000610351562,192.2899932861328,187.89999389648438,189.0500030517578,26269256.0,Wipro,
2026-03-30,187.63999938964844,191.6300048828125,186.5,189.99000549316406,27946986.0,Wipro,
2026-04-01,191.17999267578125,194.49000549316406,190.41000366210938,191.50999450683594,11769673.0,Wipro,
2026-04-02,194.91000366210938,195.33999633789062,188.5800018310547,190.5,16623045.0,Wipro,
2026-04-06,197.2899932861328,201.17999267578125,196.11000061035156,197.0,23282287.0,Wipro,
2026-04-07,204.72000122070312,205.27000427246094,197.00999450683594,197.00999450683594,24771466.0,Wipro,
2026-04-08,203.4199981689453,209.0,202.8000030517578,207.6999969482422,22084158.0,Wipro,
2026-04-09,202.8699951171875,204.16000366210938,201.6300048828125,203.7100067138672,14540807.0,Wipro,
2026-04-10,204.8800048828125,208.6999969482422,200.6199951171875,208.6999969482422,51219565.0,Wipro,
2026-04-13,202.97000122070312,203.39999389648438,200.30999755859375,203.00999450683594,21930624.0,Wipro,
2026-04-15,209.75,210.49000549316406,205.10000610351562,206.5,27890080.0,Wipro,
2026-04-16,210.25999450683594,212.97999572753906,208.2100067138672,212.97999572753906,36305074.0,Wipro,
2026-04-17,204.32000732421875,206.4499969482422,202.5,205.0,80542603.0,Wipro,
2026-04-20,202.47999572753906,205.1999969482422,202.0,204.5,27927164.0,Wipro,
2026-04-21,205.00999450683594,205.6999969482422,202.47999572753906,203.0,21530723.0,Wipro,
2026-04-22,204.0,205.3800048828125,202.1999969482422,203.5,21790433.0,Wipro,
2026-04-23,202.75999450683594,204.89999389648438,202.3000030517578,204.0,20307250.0,Wipro,
2026-04-24,199.36000061035156,202.75,197.8800048828125,202.75,39363394.0,Wipro,
2026-04-27,205.0500030517578,205.25,199.36000061035156,199.36000061035156,42632215.0,Wipro,
2026-04-28,201.5800018310547,205.67999267578125,201.02000427246094,204.55999755859375,23455983.0,Wipro,
2026-04-29,200.67999267578125,203.60000610351562,200.3000030517578,201.5800018310547,15667662.0,Wipro,
2026-04-30,200.64999389648438,202.14999389648438,200.0,200.88999938964844,15300274.0,Wipro,
2026-05-01,200.64999389648438,200.64999389648438,200.64999389648438,200.64999389648438,0.0,Wipro,
2026-05-04,200.75,203.3699951171875,200.05999755859375,202.39999389648438,8446995.0,Wipro,
2026-05-05,199.77999877929688,202.3000030517578,199.60000610351562,200.0,8899200.0,Wipro,
2026-05-06,199.1199951171875,201.1300048828125,198.25,200.50999450683594,13166683.0,Wipro,
2020-01-01,633.151123046875,635.857836165516,629.456283947449,631.5614994346679,2112415.0,INFY,
2020-01-02,631.3036499023438,636.5451590730723,628.038444888832,634.9125827890715,5658200.0,INFY,
2020-01-03,641.0134887695312,642.7320235919697,630.6163740719871,630.6163740719871,7882938.0,INFY,
2020-01-06,634.86962890625,647.7156856371781,632.8503717126638,641.0993168830549,6519403.0,INFY,
2020-01-07,625.4607543945312,638.091943075868,623.0547637452105,634.1393340585887,7899363.0,INFY,
2020-01-08,617.1259155273438,626.4059938358063,608.6191464846969,622.9259710258234,8639443.0,INFY,
2020-01-09,625.159912109375,628.5540284252443,613.7746204119936,620.1332193947744,13521186.0,INFY,
2020-01-10,634.2681884765625,638.3497082159341,627.6947725496843,636.244492808629,9341405.0,INFY,
2020-01-13,664.6862182617188,668.0803346309402,648.7468201239355,653.0431566810477,36952038.0,INFY,
2020-01-14,666.49072265625,667.607759691393,659.2299032595474,661.592888406991,11414418.0,INFY,
2020-01-15,659.5306396484375,664.944013428589,654.8906274563863,664.944013428589,6047430.0,INFY,
2020-01-16,659.0579833984375,663.7839532924289,653.2579294376299,662.2372827253157,5740586.0,INFY,
2020-01-17,659.7883911132812,664.127733038518,654.976515096355,662.2373344441845,3762957.0,INFY,
2020-01-20,660.3040771484375,665.4167289240578,655.578106211322,663.0107381269263,3887680.0,INFY,
2020-01-21,655.19140625,662.0655455942623,653.6876882684426,660.3040578763993,4448374.0,INFY,
2020-01-22,661.8076171875,668.5098909521603,658.1986844079111,660.3038995664637,9733935.0,INFY,
2020-01-23,673.96630859375,674.95448700041,667.3929449935188,667.7366204578454,12528017.0,INFY,
2020-01-24,672.591552734375,675.8138054622625,664.7292351001217,666.5766809756518,7540490.0,INFY,
2020-01-27,668.595947265625,674.3530493717882,665.4166998215759,669.4122617899837,3741610.0,INFY,
2020-01-28,668.5098876953125,671.7750925959823,663.354284448305,671.0876893188163,5121009.0,INFY,
